
5702, 5822952, blob, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/check/AnnotationCheckTreeNodeComparator.java/#L24-L56
5703, 5822952, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/check/AnnotationCheckTreeNodeComparator.java/#L24-L56
5820, 4022541, long method, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/metadata/src/org/apache/axis2/jaxws/description/impl/DescriptionFactoryImpl.java/#L413-L445
5821, 4022541, feature envy, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/metadata/src/org/apache/axis2/jaxws/description/impl/DescriptionFactoryImpl.java/#L413-L445
5838, 8154696, feature envy, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/SimpleJMSListener.java/#L142-L151
5839, 8154696, long method, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/SimpleJMSListener.java/#L142-L151
6283, 5823351, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
6284, 5823351, blob, minor, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
6347, 8154467, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
6348, 8154467, data class, major, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/MyEmitter.java/#L20-L41
6721, 4012308, blob, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/transport/udp/src/main/java/org/apache/axis2/transport/udp/UDPOutTransportInfo.java/#L31-L62
6722, 4012308, data class, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/transport/udp/src/main/java/org/apache/axis2/transport/udp/UDPOutTransportInfo.java/#L31-L62
6849, 4023846, long method, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/soapmonitor/servlet/src/main/java/org/apache/axis2/soapmonitor/applet/SOAPMonitorApplet.java/#L398-L429
6850, 4023846, feature envy, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/soapmonitor/servlet/src/main/java/org/apache/axis2/soapmonitor/applet/SOAPMonitorApplet.java/#L398-L429
7175, 8158039, long method, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/WSDL2Useless.java/#L42-L55
7176, 8158039, feature envy, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/integrationguide-sample/src/main/java/samples/integrationGuide/example2/WSDL2Useless.java/#L42-L55
7191, 6363556, blob, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.core/src/org/eclipse/m2e/core/internal/embedder/AbstractRunnable.java/#L24-L31
7192, 6363556, data class, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.core/src/org/eclipse/m2e/core/internal/embedder/AbstractRunnable.java/#L24-L31
7559, 5824343, feature envy, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/rule/ComposedRuleElement.java/#L631-L643
7560, 5824343, long method, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/rule/ComposedRuleElement.java/#L631-L643
7563, 5822785, blob, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/condition/CountCondition.java/#L44-L158
7564, 5822785, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/condition/CountCondition.java/#L44-L158
7791, 6363175, blob, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.core/src/org/eclipse/m2e/core/internal/launch/ClasspathEntry.java/#L19-L33
7792, 6363175, data class, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.core/src/org/eclipse/m2e/core/internal/launch/ClasspathEntry.java/#L19-L33
7837, 6363367, data class, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.editor/src/org/eclipse/m2e/editor/pom/MavenPomEditor.java/#L455-L496
7838, 6363367, blob, none, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.editor/src/org/eclipse/m2e/editor/pom/MavenPomEditor.java/#L455-L496
8067, 8151887, data class, minor, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-core/src/main/java/org/apache/axis/wsdl/SkeletonImpl.java/#L25-L225
8068, 8151887, blob, major, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-core/src/main/java/org/apache/axis/wsdl/SkeletonImpl.java/#L25-L225
8099, 5820419, long method, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/expression/number/NumberFeatureExpression.java/#L58-L63
8100, 5820419, feature envy, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/expression/number/NumberFeatureExpression.java/#L58-L63
8651, 8152579, long method, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/JMSEndpoint.java/#L106-L110
8652, 8152579, feature envy, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/JMSEndpoint.java/#L106-L110
8895, 8156464, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/TopicConnector.java/#L46-L428
8896, 8156464, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/axis-rt-transport-jms/src/main/java/org/apache/axis/transport/jms/TopicConnector.java/#L46-L428
8927, 5820518, blob, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/rule/quantifier/QuestionGreedy.java/#L33-L74
8928, 5820518, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/rule/quantifier/QuestionGreedy.java/#L33-L74
9034, 6595424, feature envy, none, https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/self-service/src/main/java/com/epam/dlab/backendapi/dao/BillingDAO.java/#L83-L98
9035, 6595424, long method, none, https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/self-service/src/main/java/com/epam/dlab/backendapi/dao/BillingDAO.java/#L83-L98
9040, 5827363, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/action/GetFeatureAction.java/#L39-L124
9041, 5827363, blob, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/action/GetFeatureAction.java/#L39-L124
9571, 4023677, long method, minor, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/transport/http/src/org/apache/axis2/transport/http/AxisServlet.java/#L668-L687
9572, 4023677, feature envy, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/transport/http/src/org/apache/axis2/transport/http/AxisServlet.java/#L668-L687
9711, 4000540, blob, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/deployment/resolver/AARFileBasedURIResolver.java/#L39-L113
9712, 4000540, data class, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/deployment/resolver/AARFileBasedURIResolver.java/#L39-L113
9915, 5827504, long method, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/ui/views/evalDataTable/EvalTableContentProvider.java/#L29-L35
9916, 5827504, feature envy, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/ui/views/evalDataTable/EvalTableContentProvider.java/#L29-L35
9923, 5894798, feature envy, none, https://github.com/apache/webservices-xmlschema/blob/f189e891c88298f52f92cfe8f24dccb809e05607/xmlschema-walker/src/main/java/org/apache/ws/commons/schema/docpath/XmlSchemaPathFinder.java/#L202-L210
9924, 5894798, long method, none, https://github.com/apache/webservices-xmlschema/blob/f189e891c88298f52f92cfe8f24dccb809e05607/xmlschema-walker/src/main/java/org/apache/ws/commons/schema/docpath/XmlSchemaPathFinder.java/#L202-L210
10155, 3999557, data class, minor, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/builder/unknowncontent/InputStreamDataSource.java/#L28-L61
10156, 3999557, blob, none, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/builder/unknowncontent/InputStreamDataSource.java/#L28-L61
10473, 6005399, data class, minor, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219
10474, 6005399, blob, none, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219
10547, 6005399, data class, major, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219
10548, 6005399, blob, none, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219
10585, 4002584, data class, major, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java/#L24-L96
10586, 4002584, blob, major, https://github.com/apache/axis2-java/blob/372582df483eb7991f85b6d0e765aec62339cdb7/modules/kernel/src/org/apache/axis2/util/CommandLineOption.java/#L24-L96
10773, 8155488, blob, minor, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/tcp/TCPSender.java/#L36-L105
10774, 8155488, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/tcp/TCPSender.java/#L36-L105
10797, 5827650, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/cde/ui/DocumentTableLabelProvider.java/#L29-L85
10798, 5827650, blob, major, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/cde/ui/DocumentTableLabelProvider.java/#L29-L85
11144, 8155488, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/tcp/TCPSender.java/#L36-L105
11145, 8155488, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/tcp/TCPSender.java/#L36-L105
11286, 5822090, blob, minor, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/action/TrimAction.java/#L37-L136
11287, 5822090, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/action/TrimAction.java/#L37-L136
11410, 6005399, data class, major, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219
11411, 6005399, blob, minor, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java/#L77-L219
11492, 5823351, blob, major, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
11493, 5823351, data class, none, https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-ep-addons/src/main/java/org/apache/uima/ruta/testing/evaluator/FeatureCasEvaluator.java/#L40-L388
11704, 8152732, blob, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/FileTransport.java/#L28-L34
11705, 8152732, data class, none, https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/FileTransport.java/#L28-L34
11838, 6594157, data class, none, https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/dlab-model/src/main/java/com/epam/dlab/util/CloudSettingsDeserializer.java/#L36-L85
11839, 6594157, blob, minor, https://github.com/epam/DLab/blob/34483ee52cf8b79c4e51a54c82171564e5b8d50a/services/dlab-model/src/main/java/com/epam/dlab/util/CloudSettingsDeserializer.java/#L36-L85
11908, 6002683, data class, major, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170
11909, 6002683, blob, minor, https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170
12024, 6358306, data class, minor, https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java/#L43-L364
