id;reviewer_id;sample_id;smell;severity;review_timestamp;type;code_name;repository;commit_hash;path;start_line;end_line;link;is_from_industry_relevant_project
536;6;5799314;blob;none;2019-03-27 10:38:54.988274;class;org.apache.tapestry5.internal.services.RequestSecurityManagerImpl;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/tapestry-core/src/main/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImpl.java;26;126;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/tapestry-core/src/main/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImpl.java/#L26-L126;1
537;6;5799314;data class;none;2019-03-27 10:38:54.993087;class;org.apache.tapestry5.internal.services.RequestSecurityManagerImpl;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/tapestry-core/src/main/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImpl.java;26;126;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/tapestry-core/src/main/java/org/apache/tapestry5/internal/services/RequestSecurityManagerImpl.java/#L26-L126;1
538;6;5799022;blob;none;2019-03-27 10:39:15.563558;class;org.apache.tapestry5.corelib.base.AbstractConditional;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/tapestry-core/src/main/java/org/apache/tapestry5/corelib/base/AbstractConditional.java;32;96;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/tapestry-core/src/main/java/org/apache/tapestry5/corelib/base/AbstractConditional.java/#L32-L96;1
539;6;5799022;data class;none;2019-03-27 10:39:15.563920;class;org.apache.tapestry5.corelib.base.AbstractConditional;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/tapestry-core/src/main/java/org/apache/tapestry5/corelib/base/AbstractConditional.java;32;96;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/tapestry-core/src/main/java/org/apache/tapestry5/corelib/base/AbstractConditional.java/#L32-L96;1
540;6;5798354;long method;none;2019-03-27 10:39:35.788205;function;org.apache.tapestry5.internal.plastic.asm.util.Printer#visitMethodTypeAnnotation int|TypePath|String|boolean;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/util/Printer.java;736;739;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/util/Printer.java/#L736-L739;1
541;6;5798354;feature envy;none;2019-03-27 10:39:35.790180;function;org.apache.tapestry5.internal.plastic.asm.util.Printer#visitMethodTypeAnnotation int|TypePath|String|boolean;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/util/Printer.java;736;739;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/util/Printer.java/#L736-L739;1
542;6;5798489;feature envy;none;2019-03-27 10:40:27.255239;function;org.apache.tapestry5.dom.Html5MarkupModel.Html5MarkupModel boolean;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/tapestry-core/src/main/java/org/apache/tapestry5/dom/Html5MarkupModel.java;36;39;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/tapestry-core/src/main/java/org/apache/tapestry5/dom/Html5MarkupModel.java/#L36-L39;1
543;6;5798489;long method;none;2019-03-27 10:40:27.257228;function;org.apache.tapestry5.dom.Html5MarkupModel.Html5MarkupModel boolean;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/tapestry-core/src/main/java/org/apache/tapestry5/dom/Html5MarkupModel.java;36;39;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/tapestry-core/src/main/java/org/apache/tapestry5/dom/Html5MarkupModel.java/#L36-L39;1
544;6;5800930;long method;none;2019-03-27 10:41:01.821626;function;org.apache.tapestry5.internal.plastic.asm.tree.analysis.SourceValue#getSize;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/tree/analysis/SourceValue.java;101;104;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/tree/analysis/SourceValue.java/#L101-L104;1
545;6;5800930;feature envy;none;2019-03-27 10:41:01.822499;function;org.apache.tapestry5.internal.plastic.asm.tree.analysis.SourceValue#getSize;git@github.com:apache/tapestry-5.git;542950fc0266e8f9be1aacb5d6ba92146ae20f1b;/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/tree/analysis/SourceValue.java;101;104;https://github.com/apache/tapestry-5/blob/542950fc0266e8f9be1aacb5d6ba92146ae20f1b/plastic/src/external/java/org/apache/tapestry5/internal/plastic/asm/tree/analysis/SourceValue.java/#L101-L104;1
546;6;5812130;blob;none;2019-03-27 10:41:21.898803;class;org.apache.tinkerpop.gremlin.process.traversal.step.util.event.Event.ElementPropertyChangedEvent;git@github.com:apache/tinkerpop.git;7d9df0f0acf08f9e675ca7b337fc5e0243c09b53;/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/step/util/event/Event.java;217;222;https://github.com/apache/tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/step/util/event/Event.java/#L217-L222;1
547;6;5812130;data class;none;2019-03-27 10:41:21.900327;class;org.apache.tinkerpop.gremlin.process.traversal.step.util.event.Event.ElementPropertyChangedEvent;git@github.com:apache/tinkerpop.git;7d9df0f0acf08f9e675ca7b337fc5e0243c09b53;/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/step/util/event/Event.java;217;222;https://github.com/apache/tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/step/util/event/Event.java/#L217-L222;1
548;6;5809960;feature envy;none;2019-03-27 10:41:47.494194;function;org.apache.tinkerpop.gremlin.process.traversal.dsl.graph.GraphTraversalSource#withSideEffect String|Supplier<A>|BinaryOperator<A>;git@github.com:apache/tinkerpop.git;7d9df0f0acf08f9e675ca7b337fc5e0243c09b53;/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/dsl/graph/GraphTraversalSource.java;189;192;https://github.com/apache/tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/dsl/graph/GraphTraversalSource.java/#L189-L192;1
549;6;5809960;long method;none;2019-03-27 10:41:47.495118;function;org.apache.tinkerpop.gremlin.process.traversal.dsl.graph.GraphTraversalSource#withSideEffect String|Supplier<A>|BinaryOperator<A>;git@github.com:apache/tinkerpop.git;7d9df0f0acf08f9e675ca7b337fc5e0243c09b53;/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/dsl/graph/GraphTraversalSource.java;189;192;https://github.com/apache/tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/process/traversal/dsl/graph/GraphTraversalSource.java/#L189-L192;1
550;6;5822090;data class;none;2019-03-27 10:42:50.331086;class;org.apache.uima.ruta.action.TrimAction;git@github.com:apache/uima-ruta.git;08efb111a775b4ba01cf048ac699aa9c22188325;/ruta-core/src/main/java/org/apache/uima/ruta/action/TrimAction.java;37;136;https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/action/TrimAction.java/#L37-L136;1
551;6;5822090;blob;minor;2019-03-27 10:42:50.331973;class;org.apache.uima.ruta.action.TrimAction;git@github.com:apache/uima-ruta.git;08efb111a775b4ba01cf048ac699aa9c22188325;/ruta-core/src/main/java/org/apache/uima/ruta/action/TrimAction.java;37;136;https://github.com/apache/uima-ruta/blob/08efb111a775b4ba01cf048ac699aa9c22188325/ruta-core/src/main/java/org/apache/uima/ruta/action/TrimAction.java/#L37-L136;1
552;6;5828765;long method;none;2019-03-27 10:43:01.274664;function;org.apache.unomi.persistence.elasticsearch.ElasticSearchPersistenceServiceImpl#getPropertyMapping String|String;git@github.com:apache/unomi.git;1745c5221401a05e66ebf80fbe9cce2790442b3a;/persistence-elasticsearch/core/src/main/java/org/apache/unomi/persistence/elasticsearch/ElasticSearchPersistenceServiceImpl.java;1158;1167;https://github.com/apache/unomi/blob/1745c5221401a05e66ebf80fbe9cce2790442b3a/persistence-elasticsearch/core/src/main/java/org/apache/unomi/persistence/elasticsearch/ElasticSearchPersistenceServiceImpl.java/#L1158-L1167;1
553;6;5828765;feature envy;none;2019-03-27 10:43:01.283881;function;org.apache.unomi.persistence.elasticsearch.ElasticSearchPersistenceServiceImpl#getPropertyMapping String|String;git@github.com:apache/unomi.git;1745c5221401a05e66ebf80fbe9cce2790442b3a;/persistence-elasticsearch/core/src/main/java/org/apache/unomi/persistence/elasticsearch/ElasticSearchPersistenceServiceImpl.java;1158;1167;https://github.com/apache/unomi/blob/1745c5221401a05e66ebf80fbe9cce2790442b3a/persistence-elasticsearch/core/src/main/java/org/apache/unomi/persistence/elasticsearch/ElasticSearchPersistenceServiceImpl.java/#L1158-L1167;1
554;6;5828468;blob;major;2019-03-27 10:44:23.905227;class;org.apache.unomi.mailchimp.services.internal.MailChimpServiceImpl;git@github.com:apache/unomi.git;1745c5221401a05e66ebf80fbe9cce2790442b3a;/extensions/unomi-mailchimp/services/src/main/java/org/apache/unomi/mailchimp/services/internal/MailChimpServiceImpl.java;40;434;https://github.com/apache/unomi/blob/1745c5221401a05e66ebf80fbe9cce2790442b3a/extensions/unomi-mailchimp/services/src/main/java/org/apache/unomi/mailchimp/services/internal/MailChimpServiceImpl.java/#L40-L434;1
555;6;5828468;data class;minor;2019-03-27 10:44:23.909444;class;org.apache.unomi.mailchimp.services.internal.MailChimpServiceImpl;git@github.com:apache/unomi.git;1745c5221401a05e66ebf80fbe9cce2790442b3a;/extensions/unomi-mailchimp/services/src/main/java/org/apache/unomi/mailchimp/services/internal/MailChimpServiceImpl.java;40;434;https://github.com/apache/unomi/blob/1745c5221401a05e66ebf80fbe9cce2790442b3a/extensions/unomi-mailchimp/services/src/main/java/org/apache/unomi/mailchimp/services/internal/MailChimpServiceImpl.java/#L40-L434;1
556;6;5839091;blob;none;2019-03-27 10:44:35.158911;class;org.apache.catalina.valves.AbstractAccessLogValve.SessionAttributeElement;git@github.com:apache/tomcat.git;a9c1a0661198d9ba37c1facd8385fe05d538c4ad;/java/org/apache/catalina/valves/AbstractAccessLogValve.java;1535;1564;https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/catalina/valves/AbstractAccessLogValve.java/#L1535-L1564;1
